Country,State,URL
ElSalvador,vacio,https://azslide.com/energia-de-biomasa-leonor-carrillo-fotosintesis-biomasa-conversion-por-microorga_5a4eee381723dd11274f445c.html
Chile,RegiondelMaule,http://www.hualane.cl/sitio/archivos_transparencia/2015/Obras/10_Octubre/Recepciones/285.pdf
Peru,Piura,http://www.fao.org/3/a0843s/a0843s02.pdf
Peru,Ancash,http://www.sunat.gob.pe/legislacion/nor_graf/2008/enero/nl20080117.pdf
Guatemala,Suchitepequez,http://digi.usac.edu.gt/edigi/pdf/cts21.pdf
Mexico,DistritoFederal,http://www.aserca.gob.mx/claridades/revistas/009/ca009.pdf
Guatemala,Guatemala,https://www.paho.org/gut/index.php?option=com_docman&view=download&alias=769-informe-final-ops-mejorha&category_slug=pc-jalapa&Itemid=518
ElSalvador,LaUnion,https://www.cnmc.es/sites/default/files/1546654_8.pdf
ElSalvador,LaUnion,http://www.protlcuem.gob.mx/swb/work/models/Protlcuem/Resource/39/1/images/GArroyo.pdf
Mexico,Nayarit,https://repositorio.uam.es/bitstream/handle/10486/14322/66950_Gordo%20Pi%C3%B1ar%20Gemma.pdf?sequence=1&isAllowed=y
Mexico,MichoacandeOcampo,https://transparencia.info.jalisco.gob.mx/sites/default/files/06%20oct%20rafa%202016.pdf
Mexico,Chiapas,https://tesis.ipn.mx/bitstream/handle/123456789/19803/Propuesta%20de%20una%20metodolog%C3%ADa%20de%20aplicaci%C3%B3n%20de%20marketing%20social%20en%20empresas%20mexicanas%20del%20sector%20servicio.pdf?sequence=1&isAllowed=y
ElSalvador,Morazan,https://riunet.upv.es/bitstream/handle/10251/64770/TFM-MarcoReneGamezBanegas-Marzo-2015.pdf?sequence=1&isAllowed=y
Peru,Cusco,https://www.web.onpe.gob.pe/modFondosPartidarios/downloads/EG2016/PP/LIMA-PP-TODOS-POR-EL-PERU-3ERA.pdf
Mexico,Guerrero,https://whc.unesco.org/document/102627/
ElSalvador,SanVicente,http://www.mtps.gob.sv/wp-content/uploads/descargas/BoletinesEstadisticos/mtps-informe-estadistico-quinquenal-2009-2013.pdf
Mexico,Zacatecas,http://www.kpatents.com/assets/files/Nueva_Mineria_Noviembre_2013.pdf
Mexico,EstadodeMexico,https://historiamexicana.colmex.mx/index.php/RHM/article/download/4082/4299
ElSalvador,LaLibertad,https://www.iberpol.org/public/index.php/clasificacion/category/21-cuerpo-nacional-de-policia?download=5:lo-9-2015
ElSalvador,Ahuachapan,http://www.copades.com.sv/uploaded/content/category/938560277.pdf
Guatemala,Zacapa,http://www.sintesisdigital.com.mx:8383/22052019_ATLAX_01.pdf
Peru,Cusco,https://www.credinka.com/archivos/Informacion_accionistas/ESTATUTO_SEPTIEMBRE_2014.pdf
Peru,Junin,http://repositorio.undac.edu.pe/bitstream/undac/660/1/CULTURA%20ORGANIZACIONAL%20Y%20SU%20INFLUENCIA%20EN%20LA%20IMAGEN%20INSTITUCIONAL%20DE%20LA%20UNIVERSIDAD%20NACIONAL%20DANI.pdf
ElSalvador,vacio,https://core.ac.uk/download/pdf/301067039.pdf
Guatemala,Guatemala,http://engie-energia.pe/wp-content/uploads/2019/05/Reporte-de-Sostenibilidad-2018-web.pdf
Mexico,Aguascalientes,https://docs.mexico.justia.com/estatales/chihuahua/ley-de-proteccion-y-fomento-apicola.pdf
Mexico,Hidalgo,http://repositorio.mopt.go.cr:8080/xmlui/bitstream/handle/123456789/4402/625.7-43.pdf?sequence=1&isAllowed=y
Mexico,Chihuahua,https://armonizacion.cndh.org.mx/Content/Files/DMVLV/CP/CHIH-CP.pdf
Mexico,Nayarit,http://189.194.63.106/sisparlamentario/sesiones/1217683347.pdf
Peru,Amazonas,http://repository.pedagogica.edu.co/bitstream/handle/20.500.12209/1760/TE-16563%20.pdf?sequence=1&isAllowed=y
Peru,Loreto,https://www.boe.es/boe/dias/2007/10/22/pdfs/B12494-12495.pdf
Mexico,Colima,https://sep.gob.mx/work/models/sep1/Resource/9db15657-4ea9-47fe-9fe6-4a6181040a2c/colima.pdf
Peru,Cusco,http://geopatrimoniocusco.pe/geodata/arqueologico/mariafortaleza/4expediente_de_delimitacion.pdf
Mexico,Aguascalientes,https://www.ccmss.org.mx/wp-content/uploads/politica-y-subsidios-forestales-en-mexico.pdf
Mexico,Guanajuato,http://www.portalsocial.guanajuato.gob.mx/sites/default/files/documentos/2017_GOBIERNO_GTO_Zona_metropolitana_leon.pdf
Mexico,BajaCalifornia,http://www.difbcs.gob.mx/v2/images/stories/transparencia/manual_organi.pdf
ElSalvador,LaLibertad,http://www.observatoriodeltrabajo.org/ficheros/documentos/gu%C3%ADa_agroalimentaria.pdf
Mexico,Oaxaca,http://www.pronatura-sur.org/web/COP24materials/Manglares%20y%20Cambio%20Climatico/Pesca.pdf
Mexico,Tlaxcala,http://azm.ojs.inecol.mx/index.php/azm/article/download/1125/1287
Chile,RegiondeLosLagos,https://diarioimagenqroo.mx/noticias/wp-content/pdfedit/pdfarchive/2019/abril/ImagenQR2040PDF.pdf
Chile,RegionMetropolitanadeSantiago,http://www.subpesca.cl/portal/615/articles-108861_documento.pdf
Chile,RegiondeAntofagasta,http://www.ssffaa.cl/pdf_documentacion/cnubc/normativas_y_reglamentos/4_portuario_turistico/DS_247_1998_Portuario_Mejillones.pdf
Peru,Apurimac,http://www.gacetajuridica.com.pe/servicios/normas_pdf/mayo_2006/09-05-2006/pag_318383-318406.pdf
ElSalvador,Morazan,https://www.boe.es/boe/dias/1977/02/15/pdfs/A03678-03679.pdf
Chile,RegiondeLaAraucania,https://snifa.sma.gob.cl/General/DescargarInformeSeguimiento/184689
Mexico,Sonora,http://app.sni.gob.ec/sni-link/sni/PORTAL_SNI/data_sigad_plus/sigadplusordenanzapart/0860000670001_ORDENAZA%20USO%20Y%20OCUPACION%20DE%20SUELO_15-03-2015_15-20-16.pdf
Peru,Callao,http://citeccal.itp.gob.pe/wp-content/uploads/2019/12/1-ENCUENTRO-DE-INNOVACION-TECNOLOGICA-PANEL-1-GESTION-DE-RESIDUOS-SOLIDOS-EN-EL-SECTOR-CUERO-Y-CALZADO-MINAM.pdf
Mexico,Nayarit,https://www.gob.mx/cms/uploads/attachment/file/107963/Manual_diferenciacion_artesania_manualidad_2015.pdf
Chile,RegiondeCoquimbo,https://www.mtt.gob.cl/wp-content/uploads/2015/09/Resex_190.2015.IV_.pdf
ElSalvador,SanMiguel,https://www.tenerife.es/portalcabtfe/images/articulos/CEAT/IA_San_Miguel._Web.pdf
Chile,RegiondeAntofagasta,http://ucpropone.cl/wp-content/uploads/2019/06/UC_Propone_2018_Digital.pdf
Mexico,Queretaro,https://kipdf.com/download/universidad-tecnologica-de-queretaro_5b0383fc8ead0ed02e8b45c4.html
Mexico,BajaCalifornia,http://transparencia.ensenada.gob.mx/doc/file27469s167d87.pdf
Peru,Piura,https://www.innovateperu.gob.pe/fincyt/doc/pipea/3/resultados/proyectos/evaluacion_final/20120101.pdf
ElSalvador,LaLibertad,http://www.comures.org.sv/CIRCULAR-036-2019.pdf
Mexico,Tamaulipas,http://www.inversiontamaulipas.gob.mx/wp-content/uploads/sites/53/2020/02/CONVOCATORIA-INVERSION-JOVEN-2020.pdf
Guatemala,Guatemala,http://www.postgrados.cunoc.edu.gt/tesis/d91b798f74dfdf56b9fd69123e26475c71a09c41.pdf
ElSalvador,SanSalvador,http://www.marn.gob.sv/descargas/Menu/Temas/ZonificacionSanSalvador/Guazapa.pdf
Peru,Lima,https://repositorio.ins.gob.pe/xmlui/bitstream/handle/INS/125/OGITT-0006.pdf?sequence=3&isAllowed=y
Mexico,Hidalgo,https://www.cobaeh.edu.mx/Documentos/Juridico/MarcoJuridico/reglamentos/Reglamento%20de%20Servicio%20Social%20COBAEH.pdf
Chile,RegiondeLosLagos,http://bibliotecadigital.dipres.gob.cl/bitstream/handle/11626/16475/E330-2018_Oficio%20Circular_1-12-2018_10_00_10%20AM.pdf?sequence=7&isAllowed=y
Chile,RegiondelMaule,https://transparencia.info.jalisco.gob.mx/sites/default/files/CONVENIO%20GENERAL%20DE%20COLABORACI%C3%93N.pdf
Peru,Amazonas,https://www.mesadeconcertacion.org.pe/sites/default/files/archivos/2018/documentos/08/05propuesta_nacional_desarrollo_economico.pdf
Mexico,Campeche,http://www.renewableenergymagazine.com/ficheroenergias/productos/pdf/Revista559.pdf
Peru,Arequipa,https://www.sag.gob.cl/content/habilita-empacadora-para-el-envio-de-frutos-frescos-de-palto-persea-americana-de-peru-chile
Peru,Moquegua,http://www.gremoquegua.edu.pe/portalgrem/modulos_add/transparencia/EVALUACION_PRESUPUESTAL_AL_II_TRIMESTRE_2020-GREMO.pdf
Mexico,Aguascalientes,https://rei.iteso.mx/bitstream/handle/11117/4227/El%20valor%20del%20agua%20en%20M%C3%A9xico%20y%20su%20aprovechamiento%20en%20el%20campo.pdf?sequence=4&isAllowed=y
Mexico,Guerrero,http://leyes.michoacan.gob.mx/destino/O10366po.pdf
Peru,Lambayeque,https://www.inia.gob.pe/wp-content/uploads/LegislacionSemillas/Reg_PlantasViverosFrutales.pdf
Mexico,Guerrero,http://municipiodequeretaro.gob.mx/municipio/repositorios/transparencia/a66/4T19/smov/reglamentodejusticiaadministrativaparaelmunicipiodequeretaro.pdf
Peru,Lima,http://intranet2.minem.gob.pe/ProyectoDGE/Mineria/LIMA4.pdf
ElSalvador,Cabanas,https://imcp.org.mx/wp-content/uploads/2014/07/ANEXO-NOTICIAS-FISCALES-211.pdf
Peru,LaLibertad,https://www.aytopalencia.es/sites/default/files/avocacionydesistimiento.pdf
Mexico,Chihuahua,https://www.upnech.edu.mx/wp-content/uploads/2020/09/copiadora@upnech.edu_.mx_20200925_1408401.pdf
Mexico,Tabasco,http://comalcalco.gob.mx/t20132015/2014/art10o/1/resolucion_gobernadores.pdf
Guatemala,Jalapa,https://tesis.ipn.mx/jspui/bitstream/123456789/22760/1/MAP2016%20R334p%20Papik%20Alfredo%20Ram%C3%ADrez%20Bernal.pdf
Peru,Lima,http://www.municomas.gob.pe/resources/upload/paginas/instrumentos-de-gestion/clasificador-cargos.pdf
Mexico,Jalisco,http://104.209.210.233/gobmx/2018/2do_T/A73/FI_201806/d/M-09-DMA0200-01-18-DGGPI.pdf
Guatemala,Escuintla,https://www.iccp-portal.org/system/files/plans/GTM_B5_4POLITICAS%20NACIONAL%20CONTRA%20EL%20C%C3%81NCER.pdf
Chile,RegiondeAricayParinacota,https://transparencia.municipalidaddearica.cl/uploads/file/LEY20285/2018/JUNIO/decretos/9535-1.PDF
ElSalvador,LaUnion,https://dialnet.unirioja.es/descarga/articulo/1209563.pdf
Peru,Ancash,http://repositorio.iiap.org.pe/bitstream/IIAP/137/1/Gutsche_Libros_2008.pdf
Mexico,BajaCalifornia,https://www.tribunalesagrarios.gob.mx/ta/docs/pub/bol/031.pdf
Mexico,Nayarit,https://colmich.repositorioinstitucional.mx/jspui/bitstream/1016/441/1/T%C3%A9llezLozanoVictorManuel2005Tesis.pdf
Peru,Amazonas,https://publications.iadb.org/publications/spanish/document/Evoluci%C3%B3n_del_PIB_departamental_y_an%C3%A1lisis_de_la_desigualdad_regional_en_el_Per%C3%BA_1795-2017_es.pdf
Guatemala,Guatemala,https://www.fesamericacentral.org/files/fes-america-central/actividades/costa_rica/Actividades_cr/141018_COP_20/Guatemala.pdf
Mexico,Colima,https://repositorio.unb.br/bitstream/10482/35761/1/2019_MariadaConcei%C3%A7%C3%A3odoNascimentoOliveira.pdf
Peru,Huanuco,http://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/35483/Salazar_CK.pdf?sequence=1&isAllowed=y
Guatemala,Peten,http://amdetur.org.mx/wp-content/uploads/2016/02/legilaciones/NOMS/NOMS/2010-NOM-059-SEMARNAT.pdf
Mexico,Aguascalientes,http://eprints.uanl.mx/2692/1/Tesis_Definitiva_R1.pdf
ElSalvador,LaPaz,http://www.bilbao.eus/servlet/jsp/perfilcontratante/PC_mostrarDocumento.jsp?atributo=PC_DocumentacionAsociada1&c=PC_Licitacion_FA&cid=1364338334003
ElSalvador,vacio,https://www.transparencia.gob.sv/institutions/mag/documents/322155/download
Peru,Ucayali,http://revistas.iiap.gob.pe/index.php/foliaamazonica/article/download/143/204/
Peru,Junin,http://iesvu.edu.ar/wp-content/uploads/2017/03/Resolucion-y-Texto-2017-Agro.pdf
Mexico,Tlaxcala,http://www.teemich.org.mx/adjuntos/documentos/documento_579baa8274610.pdf
Guatemala,Totonicapan,https://www.svri.org/sites/default/files/attachments/2017-01-11/3%20Angel%20del%20Valle.pdf
Chile,RegiondeAricayParinacota,http://www.redobservadores.cl/wp-content/uploads/2018/02/Contaminacion-luminica-y-Golondrinas-de-mar-v3.pdf
Peru,Amazonas,http://181.176.222.66/bitstream/handle/UNTRM/1663/Rabanal%20Oyarce%20Ra%C3%BAl.pdf?sequence=1&isAllowed=y
Mexico,Campeche,http://internet.contenidos.inegi.org.mx/contenidos/productos/prod_serv/contenidos/espanol/bvinegi/productos/censos/poblacion/1930/camp/QCPECAMP30I.pdf
Chile,RegiondeLosLagos,https://www.minagri.gob.cl/wp-content/uploads/2017/07/ICTF-I-2016-AGROSEGUROS.pdf
Mexico,Hidalgo,http://www.cefpphidalgo.org/General/Licitacion.pdf
Guatemala,AltaVerapaz,http://biblioteca.usac.edu.gt/tesis/17/17_0659.pdf
Guatemala,Solola,http://repositorio.bibliotecaorton.catie.ac.cr/bitstream/handle/11554/8633/Fortalecimiento_del_sistema_de_gestion_ambiental.pdf
ElSalvador,Cuscatlan,https://www.cortedecuentas.gob.sv/index.php/es/resultado-del-proceso-de-fiscalizacion/informes-finales-de-auditoria/direccion-de-auditoria-siete/2017-da07?download=8139:informe-de-examen-especial-al-cumplimiento-del-convenio-suscrito-entre-la-municipalidad-de-antiguo-cuscatlan-departamento-de-la-libertad-y-la-municipalidad-de-san-salvador-departamento-de-san-salvador-relacionado-al-parque-del-bicentenario
Peru,Ica,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:C:1999:173:0020:0020:ES:PDF
Guatemala,Quiche,https://repositorio.espe.edu.ec/bitstream/21000/15875/1/T-ESPE-038528.pdf
Peru,Ayacucho,http://www.revistaandinacbc.com/wp-content/uploads/2016/ra05/ra-05-1985-02.pdf
Mexico,Puebla,http://bng-ribeira.gal/wp-content/uploads/2008/11/pxom-ribeira.pdf
Guatemala,Guatemala,https://www.fes-ecuador.org/fileadmin/user_upload/pdf/203%20ECOURB1998_0322.pdf
Mexico,Chihuahua,https://cibnor.repositorioinstitucional.mx/jspui/bitstream/1001/1208/3/GUIAS%20PARA%20EL%20MANEJO%20DEL%20BERRENDO%202009.pdf
ElSalvador,SantaAna,https://webquery.ujmd.edu.sv/siab/bvirtual/BIBLIOTECA%20VIRTUAL/TESIS/04/IAL/ADTESAE0001256.pdf
Mexico,BajaCaliforniaSur,https://www.tribunalesagrarios.gob.mx/ta/docs/pub/bol/279.pdf
Peru,Puno,http://crecemype.pe/RepositorioAPS/1/jer/PROPESCA_OTRO/programacionyseguimiento/Informe%20de%20Seguimiento%20Ene-Jun10%20(09-08-2010)%20comm%202.pdf
Mexico,Nayarit,http://www.ingquimica.uady.mx/revista/pdf/Revista56.pdf
Guatemala,ElProgreso,https://snip.segeplan.gob.gt/share/SCHE$SINIP/CONTRATOS/223026-CVBCIEHFFD.pdf
Mexico,Queretaro,http://amh.org.mx/wp-content/uploads/2018/10/Revista55BAJA.pdf
Guatemala,SantaRosa,http://web.senave.gov.py:8081/docs/resoluciones/senave/Res339-12.pdf
Guatemala,SantaRosa,http://www.munisanrafaellasflores.gob.gt/arch/tin/20200901102128_0.pdf
Mexico,Queretaro,http://legislaturaqueretaro.gob.mx/app/uploads/2016/01/G070.pdf
Mexico,BajaCalifornia,https://saladeprensa.sre.gob.mx/index.php/component/phocadownload/category/1-boletines?download=18:boletn-mxico-aqu-agosto-2016
Peru,SanMartin,https://recyt.fecyt.es/index.php/AIJC/article/view/45101/26629
Guatemala,Guatemala,https://www.competitividad.gt/web/pdf/covid-19/ProtocolodelSectorExportador.pdf
Peru,Ica,https://www.regionlalibertad.gob.pe/transparencia/normatividad-regional/decretos-de-regionales/decretos-regionales-2018/9569-decreto-regional-n-001-2018-grll-gob/file
Peru,Cajamarca,http://www.ugeljaen.edu.pe/sites/default/files/documentos/convocatorias/BASES%20CAS%20N%C2%B0%20006-2020%20-%20UGEL%20JAEN%20-%2001%20PLAZA%20PATRIMONIO.pdf
Peru,Pasco,https://silo.tips/download/marcela-liliana-pia-villa-luna-cap-0700
Mexico,Chiapas,https://www.queretaro.gob.mx/generaImagen.aspx?ServerUploads=10.16.12.13&p=/ContenidosSEDESU/200_1918_53_18702786_DECRETO-Tangano-II.pdf
Guatemala,Huehuetenango,https://asisehace.gt/media/Ley%20Propiedad%20Industrial.pdf
Mexico,DistritoFederal,http://mientorno.institutotanezi.edu.mx/Portals/0/Attachments/37714/CURP.pdf
Guatemala,Retalhuleu,http://glifos.senacyt.gob.gt/digital/fodecyt/fodecyt%202006.26.pdf
Guatemala,Guatemala,http://www.infoiarna.org.gt/rediarna/Otros/FINAL_Evaluacion_Ambiental_Estrategica-13dic12-.pdf
Guatemala,Quetzaltenango,http://www.albedrio.org/htm/otrosdocs/comunicados/ENFOQUE-ELECTORALNo.21-2019.pdf
Guatemala,Quetzaltenango,http://www.covial.gob.gt/resolucion/9.%20Resoluci%C3%B3n%20Quetzaltenango%2004416-2016.pdf
Mexico,Chihuahua,https://www.agricultura.gob.mx/sites/default/files/sagarpa/document/2018/08/27/1301/180827-convocatoria-01.pdf
Mexico,BajaCalifornia,http://www.comondu.gob.mx/transparencia/images/Transparencia/InformacionGeneral/PLAN-MUNICIPAL-DE-DESARROLLO-2015-2018.pdf
ElSalvador,LaUnion,https://www.tdx.cat/bitstream/handle/10803/6488/03CAPITULO3.pdf.com/trabajos16/contaminacion-textil/contaminacion-textil.greenpeace.tdx2?sequence=4
Peru,Ica,https://static.aytoroquetas.org/public/documentos/plenos/PL050411.pdf
Chile,RegiondeValparaiso,https://snifa.sma.gob.cl/General/DescargarInformeSeguimiento/40314
Guatemala,Guatemala,http://agualimpiaya.org/wp-content/uploads/2019/03/Batimetria-Atitlan_opt-1.pdf
Peru,Cajamarca,https://reliefweb.int/sites/reliefweb.int/files/resources/20170411174506.pdf
Mexico,Guanajuato,https://transparencia.guanajuato.gob.mx/dedalo/modulos/bajaarchivo.php?tipo=1&archivo=27883/respuesta_27883.pdf
Mexico,Colima,http://www.periodicooficial.col.gob.mx/p/31052003/sup04/43053101.PDF
Peru,Lima,http://www.bomberosperu.gob.pe/resoluciones/rj/078-2014.pdf
Mexico,Durango,http://infosen.senado.gob.mx/documentos/DIARIOS/1912_09_02-1912_12_15/1912_09_28_O.pdf
Mexico,Hidalgo,http://sanagustintlaxiaca.gob.mx/web/wp-content/uploads/2017/10/Informe-San-Agust%C3%ADn-Tlaxiaca-1.pdf
Guatemala,Huehuetenango,http://www.iidh.ed.cr/BibliotecaWeb/Varios/Documentos.Interno/BD_157895943/Revista%20IIDH%2042.pdf?url=%2FBibliotecaWeb%2FVarios%2FDocumentos.Interno%2FBD_157895943%2FRevista+IIDH+42.pdf
Mexico,Morelos,https://www.agricultura.gob.mx/sites/default/files/sagarpa/document/2018/11/20/1549/20112018-2005-mor-itt.pdf
ElSalvador,vacio,https://iwlearn.net/resolveuid/328190fa9e4d027fff45b56561d5c465
Mexico,Chihuahua,https://www.fertilab.com.mx/Sitio/notas/Folleto-Algodon.pdf
Peru,Loreto,https://repositorio.ingemmet.gob.pe/bitstream/20.500.12544/315/71/D-030-Boletin-Estudio_geologico_cuenca_Santiago.pdf
Mexico,EstadodeMexico,http://saa.org/Portals/0/SAA/Publications/amantiq/articleMcLung.pdf
Peru,Lima,http://icsidfiles.worldbank.org/ICSID/ICSIDBLOBS/OnlineAwards/C11/DC656_Sp.pdf
ElSalvador,Morazan,http://www.enee.hn/Promef/promef-2014/Junio/BASES%20PROMFE%20FN%20LPN%20001%202014.pdf
Guatemala,Guatemala,https://www.boe.es/boe/dias/2020/06/09/pdfs/BOE-A-2020-5834.pdf
Chile,RegiondeLosLagos,http://www.subpesca.cl/portal/616/articles-100171_documento.pdf
Chile,RegiondeLaAraucania,https://www.mapunet.org/documentos/mapuches/TESIS_PAINEMAL.pdf
Guatemala,Jalapa,http://www.bio-nica.info/Biblioteca/RTN/rtn117.pdf
ElSalvador,SanVicente,https://repository.ucc.edu.co/bitstream/20.500.12494/8643/1/2018_Formulacion_Proyecto_Construccion.pdf
Peru,Callao,http://www.scielo.org.pe/pdf/rins/v2n3/a02v2n3.pdf
Peru,LaLibertad,http://www.drtcp.gob.pe/docuweb/documentos/RDR_1023_2014.pdf
Chile,RegionMetropolitanadeSantiago,http://transparencia.indap.cl/Archivosenlace/Contratos/393Melipilla.pdf
Peru,Callao,https://cdn.www.gob.pe/uploads/document/file/21094/RM-128-2018-VIVIENDA.pdf
Guatemala,Quetzaltenango,https://core.ac.uk/download/pdf/11228340.pdf
Peru,SanMartin,http://www.bnm.me.gov.ar/giga1/libros/00056414/00056414.pdf
ElSalvador,LaUnion,http://www.gestampwind.com/sites/default/files/bio-es-2.pdf
Mexico,Nayarit,http://www.conabio.gob.mx/gap/images/8/86/36_Chacala_Bah%C3%ADa_Banderas.pdf
Peru,Ayacucho,http://sedici.unlp.edu.ar/bitstream/handle/10915/54797/Documento_completo.pdf-PDFA.pdf?sequence=1&isAllowed=y
Mexico,BajaCalifornia,http://tesis.uson.mx/digital/tesis/docs/9958/Anexo.pdf
Mexico,DistritoFederal,http://ingenieria.uaslp.mx/web2010/Oferta%20educativa/planes_de_estudio/plan/81/programas/3165.pdf
Peru,Arequipa,http://www.pnuma.org/deat1/PDF's/GEO%20Ciudades/2007-GEOSantoDomingo.pdf
Peru,Ayacucho,http://www.iri.edu.ar/images/Documentos/Boletines_IRI/147/crono_mayo_2015.pdf
Peru,Callao,https://www.unac.edu.pe/images/transparencia/documentos/resoluciones-consejo-universitario/2017/276-17-CU%20Reglamento%20Propiedad%20Intelectual%20anexo.pdf
Mexico,VeracruzdeIgnaciodelaLlave,http://laschoapas2018-2021.gob.mx/transparencia/file/NkEymJAGdYnQXIwV
Chile,RegiondeLosLagos,http://eias.utalca.cl/Docs/pdf/Publicaciones/otras_publicaciones/Relaciones%20PpEV.pdf
Mexico,Colima,http://repositorio.utn.edu.ec/bitstream/123456789/10343/2/PG%20786%20TRABAJO%20GRADO.pdf
Guatemala,SanMarcos,http://doe.gobex.es/pdfs/doe/2013/600o/13060453.pdf
Peru,Callao,https://www.calidda.com.pe/Inversionistas/Memoria/Memoria%20Anual%20y%20PBGC%20-%20Calidda.pdf
Mexico,Hidalgo,https://cuautlajalisco.gob.mx/transparencia_files/Articulo_8/Fraccion_V/r/entregafomento.pdf
ElSalvador,Cabanas,https://ddd.uab.cat/pub/artespSEAA/artespSEAA_a1968-69v19-20t26n1.pdf
Mexico,Queretaro,https://www.victaulic.com/assets/uploads/literature/G-105-SPAL.pdf
Mexico,Chihuahua,http://www.revista.ccba.uady.mx/ojs/index.php/TSA/article/download/173/157
Guatemala,Huehuetenango,http://intranet2.minem.gob.pe/web/archivos/dgaae/publicaciones/resumen/eia_gra%C3%B1a_lote5.pdf
Mexico,Hidalgo,http://www.congreso-hidalgo.gob.mx/biblioteca_legislativa/Leyes/06Codigo%20Electoral%20del%20Estado%20de%20Hidalgo.pdf
Mexico,Jalisco,http://sis.cnf.gob.mx/wp-content/plugins/conafor-files/2018/nacional/catalogo/biblioteca/22.pdf
ElSalvador,Cabanas,http://www.jurisprudencia.gob.sv/publicados/Legis_Publicados_Febrero2020.pdf
ElSalvador,LaPaz,https://surfuturo.org/storage/app/uploads/public/5dd/d3a/6cc/5ddd3a6cc48ef488828720.pdf
Mexico,BajaCalifornia,https://apps1.semarnat.gob.mx:8443/dgiraDocs/documentos/bc/estudios/2019/02BC2019FD067.pdf
Mexico,Campeche,http://ibdigital.uib.es/greenstone/collect/premsaForanaMallorca/import/Perlas_y_Cuevas/1986/Perlas_y_Cuevas_1986_mes10_n0661.pdf
Mexico,Tlaxcala,https://periodico.tlaxcala.gob.mx/indices/Peri52-16a2017.pdf
Peru,Cusco,http://www.fao.org/3/a-al926s.pdf
Guatemala,ElProgreso,http://repositorio.bibliotecaorton.catie.ac.cr/bitstream/11554/4751/1/Diseno_de_sistemas_de_Produccion.pdf
Peru,Ancash,http://busquedas.elperuano.pe/download/url/proyecto-de-actualizacion-de-la-norma-para-la-determinacion-resolucion-directoral-n-006-2015-viviendavmvu-dgprvu-1249334-1
Peru,Piura,https://repositorio.indecopi.gob.pe/bitstream/handle/11724/6800/NP%20190423%20Declaran%20improcedente%20denuncia%20contra%20Municipalidad%20de%20Piura.pdf?sequence=1&isAllowed=y
ElSalvador,LaPaz,http://tansey.org.uk/docs/TRIPs%20Spanish.pdf
Peru,Huancavelica,http://propuestaciudadana.org.pe/sites/default/files/publicaciones/archivos/documento_de_w_3.pdf
Mexico,Aguascalientes,https://www.fiscalia-aguascalientes.gob.mx/docs/transparencia/Fraccion-28/PDF/acta_de_apertura_les-04-fge-2018.pdf
Chile,RegionMetropolitanadeSantiago,http://consejosuperiordeltransporte.org/wp-content/uploads/2015/02/Ley11512007.pdf
Peru,Ica,http://www3.cec.org/islandora/es/item/2025-internal-review-north-american-fund-environmental-cooperation-nafec-es.pdf
Mexico,DistritoFederal,https://fraser.stlouisfed.org/docs/historical/ny%20circulars/1944_44_18.pdf
Chile,RegiondeLosLagos,https://www.infor.cl/?option=com_infor&task=GetRevista&format=raw&id=51
Peru,Lima,http://www.osinerg.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/1.4.9.pdf
ElSalvador,Ahuachapan,http://www.aes-elsalvador.com/site/assets/files/6154/memoria_de_sostenibilidad_2017.pdf
Mexico,BajaCaliforniaSur,http://www.diputados.gob.mx/LeyesBiblio/dof/2006/oct/DOF_27oct06.pdf
ElSalvador,LaUnion,http://www.asajamurcia.com/sites/default/files/proyecto/Circular%20cosecha%20en%20verde-env%C3%ADo%20CCAA.pdf
Chile,RegiondeTarapaca,https://oikonos.org/wp-content/uploads/2020/07/Silva-2020-light-impacts_seabirds_Chile.pdf
Peru,Pasco,https://web.ins.gob.pe/sites/default/files/Archivos/POL%C3%8DTICAS%20NACIONALES%20%28EVAL.%20I%20TRIM%202015-%20INDICADORES%20DE%20DESEMPE%C3%91O%29.pdf
Guatemala,Suchitepequez,http://www.mcd.gob.gt/wp-content/uploads/2019/03/nacionales-8.pdf
Chile,RegiondeLosRios,https://www.bcn.cl/obtienearchivo?id=recursoslegales/10221.3/60489/1/3356_358.pdf
Mexico,Morelos,http://impepac.mx/PaginaWebimpepac/Informacion%20Oficial/Sesiones/CEE/Actas/AE10022014.pdf
Guatemala,ElProgreso,https://www.argentina.gob.ar/sites/default/files/pliego_lpndeg_01-_diseno_construccion_y_operacion_de_complejo_socio-ambiental_eco_parque_quilmes.pdf
Mexico,Sonora,http://www2.ayuntamientolazubia.com/wp-content/uploads/ordenaza-convivencia-ciudadana.pdf
Chile,RegiondeAtacama,https://www.munialtodelcarmen.cl/phocadownload/municipalidad/PERSONAL/2015/imac_honorarios_may2015.pdf
Mexico,Campeche,http://201.147.98.8/dofdia/2003/sep03/pdf/150903bm.PDF
Guatemala,Huehuetenango,https://www.pronacom.org/wp-content/uploads/2019/12/4ta.-Reunio%CC%81n-de-Consejo-Asesor-2019_.pdf
Peru,Callao,http://seb3b59fa63c33acb.jimcontent.com/download/version/1410490285/module/10284898857/name/trabajo%20de%20solido%203.pdf
